source_case_id,modality,region,voxel_count,mse,mae,psnr,ssim,contrast_reference,contrast_generated,contrast_abs_error
BraTS-MET-00098-000,t1n,tumour_all,17585,0.8430062098216186,0.6905986967088917,16.304717269950604,0.5969154094441357,0.5549027833621949,0.29566105717094615,0.25924172619124874
BraTS-MET-00098-000,t1n,NETC,0,,,,,,,
BraTS-MET-00098-000,t1n,SNFH,17380,0.8494742282850202,0.6936708544280937,16.271522931753893,0.6011341426831327,0.5584985929308459,0.2935464949114248,0.2649520980194211
BraTS-MET-00098-000,t1n,ET,205,0.29464444936347817,0.43013966666142706,20.87004236681846,0.5847563148955955,0.24848185281643964,0.4734391645761207,0.22495731175968103
BraTS-MET-00098-000,t1n,RC,0,,,,,,,
BraTS-MET-00098-000,t2w,support,94300,1.6146765049283727,0.9182686250911949,13.482169748414387,0.0780227591780648,1.3462685899412463e-07,0.026049183681607246,0.026049049054748252
BraTS-MET-00098-000,t2w,tumour_all,17585,0.7356335643429509,0.6410188380937993,16.89640964436724,0.5008088022779221,0.19416339049348608,0.2961084184644278,0.10194502797094174
BraTS-MET-00098-000,t2w,NETC,0,,,,,,,
BraTS-MET-00098-000,t2w,SNFH,17380,0.7371892904919732,0.6404427070243124,16.887234833819765,0.505967898192779,0.1968917369376868,0.292379560531117,0.09548782359343022
BraTS-MET-00098-000,t2w,ET,205,0.6037383425380355,0.689863511204447,17.75453742631374,0.3157366646000913,-0.03745826795807261,0.6104837724706158,0.6479420404286884
