source_case_id,modality,case_seed,support_voxels,tumour_voxels,support_voxel_count,support_mse,support_mae,support_psnr,support_ssim,support_contrast_reference,support_contrast_generated,support_contrast_abs_error,tumour_voxel_count,tumour_mse,tumour_mae,tumour_psnr,tumour_ssim,tumour_contrast_reference,tumour_contrast_generated,tumour_contrast_abs_error,artifact_flag_count,artifact_flags
BraTS-MET-00147-000,t2w,2113601714,86218,17921,86218,1.616120109524633,0.9445939332416622,13.478288665036215,0.5560393720439122,-1.2565520535190444e-07,0.07657945901155472,0.07657958466676007,17921,2.407240983493461,1.1646234215120133,11.747829320698493,0.7919836759998499,0.8722243634983897,0.06053058890393004,0.8116937745944597,1,large_tiled_support
BraTS-MET-00147-000,t2f,1247870979,86218,17921,86218,0.9854961833724124,0.7626679399207268,15.626475540833427,0.5728751096664358,8.494999370611822e-09,0.33135291934013367,0.3313529108451343,17921,0.6098377083496946,0.6050655120495848,17.710882259955913,0.8895248785585753,1.4664288945496082,1.4352593087824062,0.03116958576720208,1,large_tiled_support
BraTS-MET-00161-000,t1c,1779837845,112800,26090,112800,1.330690156431088,0.7943436108786514,14.322255565001015,0.05727079443689446,1.0172526287988148e-07,0.02890891581773758,0.0289088140924747,26090,2.1187983831050277,1.090889788053848,12.302128679219035,0.4642310835195843,0.3255103789269924,0.29134216596139595,0.03416821296559647,0,
BraTS-MET-00161-000,t1n,141859698,112800,26090,112800,1.57628125773544,0.9346954845587604,13.586687890196654,0.07204950762062784,-3.408878512800584e-08,0.09739906340837479,0.09739909749715991,26090,0.7424006335797139,0.6824732912631419,16.8566416692063,0.49617966951486064,0.1341120412980672,0.2035697739920579,0.06945773269399069,0,
BraTS-MET-00161-000,t2w,44524002,112800,26090,112800,1.3472227667312848,0.8468024307458776,14.26863087402818,0.0653198425527693,-4.2205162031905274e-08,0.07402418553829193,0.07402422774345396,26090,0.7861811778903424,0.6929081424148623,16.607798586836402,0.5049979958433498,0.4681926864432171,0.28835713907756144,0.17983554736565566,0,
BraTS-MET-00161-000,t2f,927133146,112800,26090,112800,1.3486905447161848,0.8513592041127164,14.26390187966639,0.08953288103596775,1.212045646070692e-07,0.18294286727905273,0.18294274607448813,26090,0.8158230844132626,0.7175736786289949,16.4470651087783,0.6476318490083031,0.946714342571795,1.0967642774339765,0.15004993486218154,0,
BraTS-MET-00162-000,t1c,679274241,29165,1470,29165,1.9696597460202647,1.0574210660025911,12.619112914527006,0.9504986724469291,-0.02231869101524353,-0.1798473298549652,0.15752863883972168,1470,5.2070089956873185,1.6866759690627944,8.39714172798914,0.9899052579499916,0.6918187893752474,-0.5160580184310675,1.207876807806315,1,large_tiled_support
BraTS-MET-00162-000,t1n,1065357641,29165,1470,29165,1.919513174549022,1.0656660189598273,12.731114035301665,0.9560424671494684,-0.02100989781320095,0.3182770609855652,0.33928695879876614,1470,1.0151822645864874,0.8162902203046394,15.497584788156896,0.9924524542702394,0.16922328928194474,0.7469567597145215,0.5777334704325767,1,large_tiled_support
BraTS-MET-00162-000,t2w,215222223,29165,1470,29165,1.5734922195895589,0.9176721116128942,13.59437900958579,0.950615669440389,0.01982230506837368,0.10213323682546616,0.08231093175709248,1470,0.9833072165218224,0.7193031354336509,15.636132742929401,0.9931425963838877,0.12608748202910647,0.18182550443452783,0.05573802240542136,1,large_tiled_support
BraTS-MET-00162-000,t2f,1833270778,29165,1470,29165,1.8430428112061596,1.0134555109333847,12.90767077401357,0.9516936015896534,-0.00575359258800745,0.2869391441345215,0.29269273672252893,1470,1.00661203298116,0.7901160094282965,15.534403831443907,0.9948037512489544,1.0884135926462477,0.9450334650464356,0.1433801275998121,1,large_tiled_support
