source_case_id,modality,region,voxel_count,mse,mae,psnr,ssim,contrast_reference,contrast_generated,contrast_abs_error
BraTS-MET-00532-000,t1c,support,47915,1.2061466625096875,0.8118244191542303,14.749023813163939,0.03210514000666935,-1.3375125718084746e-07,0.013288400135934353,0.013288533887191534
BraTS-MET-00532-000,t1c,tumour_all,9663,1.139047937562946,0.7249304129959215,14.99760498741772,0.4070662616018948,-0.26005835729301907,-0.028915214345033746,0.23114314294798533
BraTS-MET-00532-000,t1c,NETC,0,,,,,,,
BraTS-MET-00532-000,t1c,SNFH,9311,0.5874789479597943,0.6303422838973488,17.87310192289396,0.41082913701519236,-0.40246471093269065,-0.04147928223392228,0.3609854286987684
BraTS-MET-00532-000,t1c,ET,352,15.728987886980406,3.226947657418681,3.5960172278743285,0.06858971069053808,3.5035944893897977,0.30315262279327726,3.2004418665965204
BraTS-MET-00532-000,t1c,RC,0,,,,,,,
BraTS-MET-00532-000,t1n,support,47915,1.2649808250765795,0.8938588603045585,14.54218558359441,0.0602872658813207,-1.3757272654402186e-07,0.20895949006080627,0.20895962763353282
BraTS-MET-00532-000,t1n,tumour_all,9663,0.8205436722974797,0.7622239269288951,16.422008000423286,0.4241400365173784,-0.1950014622998424,0.20434724300866947,0.39934870530851185
BraTS-MET-00532-000,t1n,NETC,0,,,,,,,
BraTS-MET-00532-000,t1n,SNFH,9311,0.8100768796763929,0.7557453761800716,16.477762635740355,0.4308947448742696,-0.17725595383672044,0.20204956596717238,0.3793055198038928
BraTS-MET-00532-000,t1n,ET,352,1.0974081782490108,0.9335926372195072,15.159343083889267,0.1655021535715402,-0.6635221770593489,0.26463775418233126,0.9281599312416802
BraTS-MET-00532-000,t1n,RC,0,,,,,,,
BraTS-MET-00532-000,t2w,support,47915,1.1901484752088898,0.8109956818863919,14.807013562305741,0.1171728395181174,-4.458375357785371e-08,0.018087320029735565,0.018087364613489143
BraTS-MET-00532-000,t2w,tumour_all,9663,1.5822913533348126,1.0005115149722392,13.570160459448438,0.4644597950056978,0.8989525761571713,0.20288829733908642,0.6960642788180849
BraTS-MET-00532-000,t2w,NETC,0,,,,,,,
BraTS-MET-00532-000,t2w,SNFH,9311,1.564574079903935,0.9888856564790934,13.619063696980948,0.4693090804977124,0.8971045960788615,0.22334772722388152,0.67375686885498
BraTS-MET-00532-000,t2w,ET,352,2.0509434354794185,1.308035288920192,12.443488179698203,0.09862656288568217,0.9459114487253828,-0.33817924756294815,1.284090696288331
BraTS-MET-00532-000,t2w,RC,0,,,,,,,
BraTS-MET-00532-000,t2f,support,47915,1.2872058270764943,0.8877138697366949,14.466545036559296,0.0721961258191483,7.260782552975797e-08,0.4006405472755432,0.4006404746677177
BraTS-MET-00532-000,t2f,tumour_all,9663,1.0325968938791596,0.8179401593961138,15.423716864411016,0.6017096037046965,1.3215992528712377,1.1097922468325123,0.21180700603872538
BraTS-MET-00532-000,t2f,NETC,0,,,,,,,
BraTS-MET-00532-000,t2f,SNFH,9311,1.0575039962685686,0.8308210646133692,15.320204835342894,0.6176868781838193,1.3146988863591105,1.1017038002610207,0.21299508609808981
BraTS-MET-00532-000,t2f,ET,352,0.373761580391127,0.4772182603112676,19.837078433222885,0.8751597422706194,1.501193224437884,1.321216947864741,0.17997627657314297
BraTS-MET-00532-000,t2f,RC,0,,,,,,,
