source_case_id,modality,region,voxel_count,mse,mae,psnr,ssim,contrast_reference,contrast_generated,contrast_abs_error
BraTS-MET-00175-000,t1c,support,71475,1.3168597209994701,0.7517975173283008,14.367629867323316,0.47295884132231536,0.001785787520930171,0.02145007997751236,0.01966429245658219
BraTS-MET-00175-000,t1c,tumour_all,15324,0.7997367073621672,0.5957335875697255,16.53355470475959,0.7462203405459145,-0.07468435131886508,-0.05999836086994037,0.014685990448924713
BraTS-MET-00175-000,t1c,NETC,452,1.4626542776410605,0.9660542381930461,13.911608151450627,0.20878082620396896,-0.7290281104469614,-0.005888408413738944,0.7231397020332224
BraTS-MET-00175-000,t1c,SNFH,13537,0.6788978505198691,0.5428766153020123,17.24498067124326,0.4845416176320196,-0.13760111895680893,-0.10881398353376426,0.028787135423044674
BraTS-MET-00175-000,t1c,ET,1335,1.80060327163792,1.0063252725931668,13.008844658590439,0.9223897727776246,0.7843025754627888,0.4162466643610969,0.3680559111016919
BraTS-MET-00175-000,t1c,RC,0,,,,,,,
BraTS-MET-00175-000,t1n,support,71475,1.5715295378359981,0.9452574810985968,13.599799525128775,0.4864563533792581,-0.0037643699906766415,0.1986687332391739,0.20243310322985053
BraTS-MET-00175-000,t1n,tumour_all,15324,0.8705409470415116,0.7564085810595583,16.165132972197995,0.7517076938097609,0.2768301257165149,0.5132437144056894,0.2364135886891745
BraTS-MET-00175-000,t1n,NETC,452,0.6407723886762617,0.6688270266250237,17.49598711336383,0.23186661758232532,-0.09418932481821685,0.3985341851366684,0.49272350995488523
BraTS-MET-00175-000,t1n,SNFH,13537,0.9169105693054471,0.7813170065019471,15.939755218597364,0.4765793365736331,0.29864055034704506,0.5537325807963498,0.25509203044930473
BraTS-MET-00175-000,t1n,ET,1335,0.4781438023180665,0.5334883618766306,18.76743969927261,0.9409951936970452,0.18045214150333777,0.1399519114056602,0.04050023009767756
BraTS-MET-00175-000,t1n,RC,0,,,,,,,
BraTS-MET-00175-000,t2w,support,71475,1.3241444898310752,0.8023814255717626,14.343671231314914,0.48169464126325756,0.00030946594779379666,0.16081503033638,0.1605055643885862
BraTS-MET-00175-000,t2w,tumour_all,15324,1.4310206705644943,0.8752876518638111,14.00656593738984,0.747391870807418,0.7936752082314342,0.49937851168215275,0.2942966965492815
BraTS-MET-00175-000,t2w,NETC,452,10.528559034563749,3.015450832109478,5.339335641649104,0.22214342055501446,3.786595267476514,0.778961181989871,3.007634085486643
BraTS-MET-00175-000,t2w,SNFH,13537,0.9498451361012706,0.7577065945288092,15.786496976038709,0.4882907370956808,0.5829081911942922,0.4528117850422859,0.13009640615200624
BraTS-MET-00175-000,t2w,ET,1335,3.229961396782468,1.3429588246524853,10.47105168920563,0.9536437158448933,1.9112109583511483,0.8741759301628917,1.0370350281882565
BraTS-MET-00175-000,t2w,RC,0,,,,,,,
BraTS-MET-00175-000,t2f,support,71475,1.5292928450096328,0.9362567025571248,13.718118441358783,0.49847716509108314,-0.003569517284631729,0.4675787389278412,0.4711482562124729
BraTS-MET-00175-000,t2f,tumour_all,15324,1.7384756759479987,1.0552660264050502,13.16133882179108,0.8105199727896657,0.858035191311501,1.7305262520094402,0.8724910606979392
BraTS-MET-00175-000,t2f,NETC,452,1.528448541019373,1.135694959501744,13.720516790512917,0.668662619132262,1.1864968077206868,2.280535154277459,1.094038346556772
BraTS-MET-00175-000,t2f,SNFH,13537,1.7665952860096572,1.0494440823792115,13.091654335380888,0.6202082722259917,0.8268322732765228,1.6840236510615796,0.8571913777850568
BraTS-MET-00175-000,t2f,ET,1335,1.5244510344371915,1.0870696058193368,13.731890214363386,0.9561361262794116,1.0592121285299072,2.0079817324876785,0.9487696039577713
BraTS-MET-00175-000,t2f,RC,0,,,,,,,
BraTS-MET-00214-000,t1c,support,165695,1.5440538009834595,0.8439271825411144,13.676400719546427,0.8048109678888631,-0.0013145549455657601,0.08905933797359467,0.09037389291916043
BraTS-MET-00214-000,t1c,tumour_all,22375,2.791234068150713,1.2200870898518088,11.105062435535263,0.9377626349375854,0.5413347770227119,0.224217114970088,0.3171176620526239
BraTS-MET-00214-000,t1c,NETC,2885,4.106905359955847,1.582204059023548,9.427878057350409,0.4126688142081454,0.4223949779989198,-0.6773886501323432,1.099783628131263
BraTS-MET-00214-000,t1c,SNFH,8684,1.8533688477494024,0.9194789675491656,12.883406418362856,0.9362994236928448,-0.132098786169081,0.0748317752731964,0.2069305614422774
BraTS-MET-00214-000,t1c,ET,10806,3.1936688170964063,1.3649856164125793,10.520126228924669,0.9486180565380066,1.1127503601601347,0.5845232725259848,0.5282270876341499
BraTS-MET-00214-000,t1c,RC,0,,,,,,,
BraTS-MET-00214-000,t1n,support,165695,1.6205790458746399,0.9311819854756133,13.466322815978033,0.8056241463795294,-0.0013181044487282634,-0.09529392421245575,0.09397581976372749
BraTS-MET-00214-000,t1n,tumour_all,22375,1.4227318534776237,0.9198312091717208,14.031794457487718,0.9347110749054268,0.015783445494889747,-0.3013629716588184,0.31714641715370817
BraTS-MET-00214-000,t1n,NETC,2885,2.340955205241604,1.3298393058011542,11.869093973237677,0.39427032702668274,0.11174049714099965,-1.1235759147675708,1.2353164119085704
BraTS-MET-00214-000,t1n,SNFH,8684,1.405529808295551,0.8471163278788252,14.084624402645979,0.9400029035432109,-0.06646507727418793,-0.16827234241645783,0.1018072651422699
BraTS-MET-00214-000,t1n,ET,10806,1.1914074217287838,0.8688023983602818,14.802421996109597,0.942733802895993,0.05620570453902474,-0.18769456876907498,0.2439002733080997
BraTS-MET-00214-000,t1n,RC,0,,,,,,,
BraTS-MET-00214-000,t2w,support,165695,1.3175760861082997,0.8164513801357522,14.365267969412415,0.8111591138833041,-0.0023135030642151833,0.00814336072653532,0.010456863790750504
BraTS-MET-00214-000,t2w,tumour_all,22375,1.7998682739073075,0.9817365068163681,13.010617790020657,0.9351443424249009,0.661663347738795,0.06259055396640179,0.5990727937723932
BraTS-MET-00214-000,t2w,NETC,2885,4.440549978033491,1.7401779667337436,9.088657383929517,0.5127741986964981,2.3307991352048703,0.6553439673116372,1.675455167893233
BraTS-MET-00214-000,t2w,SNFH,8684,1.0766486034714795,0.7079779597392883,15.242285193587584,0.9433462544839576,0.18854684761026874,-0.08214671119640116,0.2706935588066699
BraTS-MET-00214-000,t2w,ET,10806,1.6760549203685966,0.999246742884824,13.320142554335064,0.9407123046086782,0.5938784367172047,0.02034346452273894,0.5735349721944658
BraTS-MET-00214-000,t2w,RC,0,,,,,,,
