subject,modality,whole_SSIM,whole_MSE,tumor_SSIM,tumor_MSE,healthy_SSIM,healthy_MSE,KL
BraTS-MET-00161-000,t2w,0.22155892848968506,0.002227295655757189,0.8242405652999878,0.001002784352749586,0.47519904375076294,0.0028345505706965923,0.2738131284713745
BraTS-MET-00161-000,t2f,0.2283458709716797,0.0018557345028966665,0.8905382752418518,0.0007071871077641845,0.487342894077301,0.0009703823598101735,0.2702910602092743
BraTS-MET-00162-000,t1n,0.2244471311569214,0.0019420323660597205,0.8578324913978577,0.0008552926010452211,0.4798377752304077,0.0007907099206931889,0.23611421883106232
BraTS-MET-00162-000,t1c,0.13617289066314697,0.005116690881550312,0.4721757769584656,0.03040352836251259,0.26961833238601685,0.021721981465816498,0.22587637603282928
BraTS-MET-00162-000,t2w,0.23313164710998535,0.0019103080267086625,0.8714602589607239,0.0004695988027378917,0.49959301948547363,0.0010084931273013353,0.2606886029243469
BraTS-MET-00162-000,t2f,0.21932131052017212,0.0019675379153341055,0.8389742374420166,0.000903834355995059,0.4692081809043884,0.0007706643082201481,0.23794865608215332
BraTS-MET-00167-000,t1n,0.22914022207260132,0.0018363656708970666,0.8360286951065063,0.00031968537950888276,0.5058387517929077,0.0004994290648028255,0.19754819571971893
BraTS-MET-00167-000,t1c,0.22996068000793457,0.0017895263154059649,0.8207302689552307,0.00048350138240493834,0.5050299167633057,0.0007017929456196725,0.20461459457874298
BraTS-MET-00167-000,t2w,0.19832903146743774,0.0025975266471505165,0.6977017521858215,0.0007445826195180416,0.4322166442871094,0.0053736562840640545,0.239634707570076
BraTS-MET-00167-000,t2f,0.22419822216033936,0.0018900720169767737,0.8021213412284851,0.0008967040339484811,0.4926950931549072,0.0008377208141610026,0.25219249725341797
BraTS-MET-00175-000,t1n,0.22244441509246826,0.001981797395274043,0.8791745901107788,0.00046397995902225375,0.4785670042037964,0.0008015310158953071,0.23239374160766602
BraTS-MET-00175-000,t1c,0.15570855140686035,0.0032932255417108536,0.7676787972450256,0.005902346223592758,0.318332314491272,0.009914560243487358,0.2042877972126007
BraTS-MET-00175-000,t2w,0.20408111810684204,0.0024686320684850216,0.8243549466133118,0.0011063598794862628,0.4361284375190735,0.003939672838896513,0.2469037026166916
BraTS-MET-00175-000,t2f,0.22110575437545776,0.0018912821542471647,0.8835281729698181,0.0009398789843544364,0.4731026887893677,0.0007370610837824643,0.24424567818641663
BraTS-MET-00180-000,t1n,0.227697491645813,0.0019047701498493552,0.7908921241760254,0.0002650688693393022,0.4913317561149597,0.0007273402879945934,0.22773964703083038
BraTS-MET-00180-000,t1c,0.11986947059631348,0.004122658632695675,0.3440955877304077,0.014444169588387012,0.22946250438690186,0.015860553830862045,0.21851444244384766
BraTS-MET-00180-000,t2w,0.22997134923934937,0.002046208130195737,0.7805662155151367,0.0004946900298818946,0.4987848997116089,0.0013700755080208182,0.26060062646865845
BraTS-MET-00180-000,t2f,0.21807891130447388,0.002014459576457739,0.7705257534980774,0.0011713140411302447,0.47040748596191406,0.000905671389773488,0.2481248378753662
BraTS-MET-00194-000,t1n,0.22746944427490234,0.0019107857951894403,0.8269319534301758,0.0002711070410441607,0.4699385166168213,0.0007776353158988059,0.23565807938575745
BraTS-MET-00194-000,t1c,0.14873147010803223,0.004460543394088745,0.43351811170578003,0.023731360211968422,0.2921251058578491,0.01653531938791275,0.21781866252422333
BraTS-MET-00194-000,t2w,0.22432845830917358,0.0022304202429950237,0.8132959604263306,0.0003930157981812954,0.46551549434661865,0.00274441996589303,0.26412203907966614
BraTS-MET-00194-000,t2f,0.21949321031570435,0.0019749589264392853,0.8054091334342957,0.0013011902337893844,0.45329105854034424,0.0008134474628604949,0.24376855790615082
BraTS-MET-00195-000,t1n,0.23150980472564697,0.0018380355322733521,0.7782837748527527,0.0003296994837000966,0.5289560556411743,0.0006743827252648771,0.21695803105831146
BraTS-MET-00195-000,t1c,0.12563693523406982,0.003757000435143709,0.39954179525375366,0.009901902638375759,0.2545841336250305,0.01410743873566389,0.2155148983001709
BraTS-MET-00195-000,t2w,0.22302919626235962,0.002045050263404846,0.7513161897659302,0.0005089826881885529,0.5097355842590332,0.0016231884947046638,0.2555898129940033
BraTS-MET-00195-000,t2f,0.22320574522018433,0.0019172532483935356,0.7603431344032288,0.001167935784906149,0.5094043612480164,0.0008021329413168132,0.24051856994628906
BraTS-MET-00200-000,t1n,0.23369616270065308,0.0018010213971138,0.6879691481590271,0.0003216129553038627,0.5020492076873779,0.0007542165694758296,0.22112874686717987
BraTS-MET-00200-000,t1c,0.15632766485214233,0.003822706174105406,0.4294925928115845,0.014537607319653034,0.31901073455810547,0.013360979966819286,0.21843595802783966
BraTS-MET-00200-000,t2w,0.20762872695922852,0.002500544534996152,0.6041349768638611,0.0014083500718697906,0.4460575580596924,0.004482868127524853,0.25408628582954407
BraTS-MET-00200-000,t2f,0.2259218692779541,0.001918392488732934,0.6677752733230591,0.0010334739927202463,0.48756134510040283,0.0007741894805803895,0.24830523133277893
