subject_id,E__all_instance_tp_et,E__all_instance_fp_et,E__all_instance_fn_et,E__all_instance_f1_et,E__large_instance_tp_et,E__large_instance_fp_et,E__large_instance_fn_et,E__large_instance_f1_et,E__lesionwise_dsc_mean_et,E__lesionwise_dsc_std_et,E__lesionwise_hd95_mean_et,E__lesionwise_hd95_std_et,E__lesionwise_nsd_mean_et,E__lesionwise_nsd_std_et,E__small_instance_tp_et,E__small_instance_fn_et,E__small_instance_fp_et,E__small_instance_f1_et,E__all_instance_tp_rc,E__all_instance_fp_rc,E__all_instance_fn_rc,E__all_instance_f1_rc,E__large_instance_tp_rc,E__large_instance_fp_rc,E__large_instance_fn_rc,E__large_instance_f1_rc,E__lesionwise_dsc_mean_rc,E__lesionwise_dsc_std_rc,E__lesionwise_hd95_mean_rc,E__lesionwise_hd95_std_rc,E__lesionwise_nsd_mean_rc,E__lesionwise_nsd_std_rc,E__small_instance_tp_rc,E__small_instance_fn_rc,E__small_instance_fp_rc,E__small_instance_f1_rc,E__all_instance_tp_tc,E__all_instance_fp_tc,E__all_instance_fn_tc,E__all_instance_f1_tc,E__large_instance_tp_tc,E__large_instance_fp_tc,E__large_instance_fn_tc,E__large_instance_f1_tc,E__lesionwise_dsc_mean_tc,E__lesionwise_dsc_std_tc,E__lesionwise_hd95_mean_tc,E__lesionwise_hd95_std_tc,E__lesionwise_nsd_mean_tc,E__lesionwise_nsd_std_tc,E__small_instance_tp_tc,E__small_instance_fn_tc,E__small_instance_fp_tc,E__small_instance_f1_tc,E__all_instance_tp_wt,E__all_instance_fp_wt,E__all_instance_fn_wt,E__all_instance_f1_wt,E__large_instance_tp_wt,E__large_instance_fp_wt,E__large_instance_fn_wt,E__large_instance_f1_wt,E__lesionwise_dsc_mean_wt,E__lesionwise_dsc_std_wt,E__lesionwise_hd95_mean_wt,E__lesionwise_hd95_std_wt,E__lesionwise_nsd_mean_wt,E__lesionwise_nsd_std_wt,E__small_instance_tp_wt,E__small_instance_fn_wt,E__small_instance_fp_wt,E__small_instance_f1_wt,FixV3__all_instance_tp_et,FixV3__all_instance_fp_et,FixV3__all_instance_fn_et,FixV3__all_instance_f1_et,FixV3__large_instance_tp_et,FixV3__large_instance_fp_et,FixV3__large_instance_fn_et,FixV3__large_instance_f1_et,FixV3__lesionwise_dsc_mean_et,FixV3__lesionwise_dsc_std_et,FixV3__lesionwise_hd95_mean_et,FixV3__lesionwise_hd95_std_et,FixV3__lesionwise_nsd_mean_et,FixV3__lesionwise_nsd_std_et,FixV3__small_instance_tp_et,FixV3__small_instance_fn_et,FixV3__small_instance_fp_et,FixV3__small_instance_f1_et,FixV3__all_instance_tp_rc,FixV3__all_instance_fp_rc,FixV3__all_instance_fn_rc,FixV3__all_instance_f1_rc,FixV3__large_instance_tp_rc,FixV3__large_instance_fp_rc,FixV3__large_instance_fn_rc,FixV3__large_instance_f1_rc,FixV3__lesionwise_dsc_mean_rc,FixV3__lesionwise_dsc_std_rc,FixV3__lesionwise_hd95_mean_rc,FixV3__lesionwise_hd95_std_rc,FixV3__lesionwise_nsd_mean_rc,FixV3__lesionwise_nsd_std_rc,FixV3__small_instance_tp_rc,FixV3__small_instance_fn_rc,FixV3__small_instance_fp_rc,FixV3__small_instance_f1_rc,FixV3__all_instance_tp_tc,FixV3__all_instance_fp_tc,FixV3__all_instance_fn_tc,FixV3__all_instance_f1_tc,FixV3__large_instance_tp_tc,FixV3__large_instance_fp_tc,FixV3__large_instance_fn_tc,FixV3__large_instance_f1_tc,FixV3__lesionwise_dsc_mean_tc,FixV3__lesionwise_dsc_std_tc,FixV3__lesionwise_hd95_mean_tc,FixV3__lesionwise_hd95_std_tc,FixV3__lesionwise_nsd_mean_tc,FixV3__lesionwise_nsd_std_tc,FixV3__small_instance_tp_tc,FixV3__small_instance_fn_tc,FixV3__small_instance_fp_tc,FixV3__small_instance_f1_tc,FixV3__all_instance_tp_wt,FixV3__all_instance_fp_wt,FixV3__all_instance_fn_wt,FixV3__all_instance_f1_wt,FixV3__large_instance_tp_wt,FixV3__large_instance_fp_wt,FixV3__large_instance_fn_wt,FixV3__large_instance_f1_wt,FixV3__lesionwise_dsc_mean_wt,FixV3__lesionwise_dsc_std_wt,FixV3__lesionwise_hd95_mean_wt,FixV3__lesionwise_hd95_std_wt,FixV3__lesionwise_nsd_mean_wt,FixV3__lesionwise_nsd_std_wt,FixV3__small_instance_tp_wt,FixV3__small_instance_fn_wt,FixV3__small_instance_fp_wt,FixV3__small_instance_f1_wt
BraTS-MET-00161-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9362268672613501,0.0,1.0,0.0,0.9650411769468847,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9559930515344528,0.0,1.0,0.0,0.976713123433652,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.903932657670269,0.0,2.449489742783178,0.0,0.7251013705975001,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9370884499021178,0.0,1.0,0.0,0.9615846700713498,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9574097135740971,0.0,1.0,0.0,0.9762088044650905,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9019363134407382,0.0,2.449489742783178,0.0,0.725042079574282,0.0,,,,
BraTS-MET-00162-000.nii.gz,7.0,3.0,0.0,0.8235294117647058,4.0,3.0,0.0,0.7272727272727273,0.4201441625139351,0.36572729132209914,160.60515256821424,183.9397784912164,0.5459916271408745,0.47420940309555965,2.0,1.0,3.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,7.0,3.0,0.0,0.8235294117647058,4.0,3.0,0.0,0.7272727272727273,0.4201441625139351,0.36572729132209914,160.60515256821424,183.9397784912164,0.5459916271408745,0.47420940309555965,2.0,1.0,3.0,0.5,7.0,3.0,1.0,0.7777777777777778,4.0,3.0,1.0,0.6666666666666666,0.2724675625404851,0.29964295895399873,188.07601136889218,184.92966909393172,0.37679413437711695,0.3922707721024786,2.0,1.0,3.0,0.5,6.0,3.0,1.0,0.75,4.0,3.0,0.0,0.7272727272727273,0.4226816959025323,0.3690681707091025,160.6295436271038,183.91878670109594,0.5457128972278567,0.47454505706155303,2.0,1.0,3.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,6.0,3.0,1.0,0.75,4.0,3.0,0.0,0.7272727272727273,0.4226816959025323,0.3690681707091025,160.6295436271038,183.91878670109594,0.5457128972278567,0.47454505706155303,2.0,1.0,3.0,0.5,6.0,4.0,2.0,0.6666666666666666,4.0,4.0,1.0,0.6153846153846154,0.2425500458724413,0.29502849555404864,208.6301494671594,183.7766137946866,0.3374364139528472,0.38909476998279385,2.0,1.0,4.0,0.4444444444444444
BraTS-MET-00167-000.nii.gz,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.8291250269079483,0.03350633737214731,1.25,0.4330127018922193,0.9422594185107803,0.06121754656717662,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.8295025295609901,0.03413786738563453,1.1830127018922192,0.31698729810778065,0.9448691900303756,0.05680121199437309,,,,,2.0,0.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.8,0.5122463099901904,0.38007684766864563,129.45627775863403,172.2509955913542,0.42452923521836067,0.3025799663167267,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.818118983259268,0.051954331983797224,1.25,0.4330127018922193,0.95662138035237,0.051747518246221876,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.8188828684604795,0.0530979867181914,1.1830127018922192,0.31698729810778065,0.9608692426357129,0.04467667112395196,,,,,2.0,0.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.8,0.5158161942531486,0.38259382396868435,129.40218520524456,172.29066853462373,0.4449310029276969,0.3168859581584665,0.0,1.0,0.0,0.0
BraTS-MET-00175-000.nii.gz,3.0,0.0,1.0,0.8571428571428571,2.0,0.0,0.0,1.0,0.8074018150354029,0.04404303640944862,1.0,0.0,0.9861842105263159,0.0028508771929824372,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,1.0,0.8571428571428571,2.0,0.0,0.0,1.0,0.8429231264187832,0.07956434779282895,1.0,0.0,0.9882939853850479,0.00496065205171442,1.0,1.0,0.0,0.6666666666666666,2.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,0.8589115466101694,0.0,2.8284271247461903,0.0,0.6441379167798552,0.0,1.0,1.0,0.0,0.6666666666666666,3.0,0.0,1.0,0.8571428571428571,2.0,0.0,0.0,1.0,0.8123128048387938,0.038590177101567424,1.0,0.0,0.9847594324667089,0.0014260991333755468,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,1.0,0.8571428571428571,2.0,0.0,0.0,1.0,0.8500066436209259,0.0762840158836996,1.0,0.0,0.9882939853850479,0.00496065205171442,1.0,1.0,0.0,0.6666666666666666,2.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,0.8571142016581974,0.0,2.449489742783178,0.0,0.6415586116048756,0.0,1.0,1.0,0.0,0.6666666666666666
BraTS-MET-00180-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7404122722914669,0.0,2.23606797749979,0.0,0.8271177892992491,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9289783516900874,0.0,1.0,0.0,0.9539823524664401,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9074286482154256,0.0,3.1622776601683795,0.0,0.692833494348457,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7513812154696132,0.0,2.23606797749979,0.0,0.8549404581891225,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9356635298636451,0.0,1.0,0.0,0.9633092649419533,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9071996383589576,0.0,3.1622776601683795,0.0,0.700687597292174,0.0,,,,
BraTS-MET-00194-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8984073885535597,0.0,5.0,0.0,0.7710168183720444,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9438750610053684,0.0,1.0,0.0,0.9632225839039172,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8933422055311468,0.0,4.0,0.0,0.6316864368821395,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8999709639953543,0.0,5.0,0.0,0.7675237988993009,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9452951002227171,0.0,1.0,0.0,0.9580724664663067,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8952176932189004,0.0,4.0,0.0,0.6424577592355784,0.0,,,,
BraTS-MET-00195-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5815370893414598,0.0,2.8284271247461903,0.0,0.8075806177249641,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9310210660885998,0.0,1.4142135623730951,0.0,0.9301586052900703,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.929770910135491,0.0,3.0,0.0,0.7061668600301099,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.579812382739212,0.0,2.449489742783178,0.0,0.8213018982501912,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9326239148697844,0.0,1.4142135623730951,0.0,0.9390407193683415,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9298240344121164,0.0,2.8284271247461903,0.0,0.714435067526719,0.0,,,,
BraTS-MET-00200-000.nii.gz,16.0,0.0,25.0,0.5614035087719298,14.0,0.0,9.0,0.7567567567567568,0.5015588221915531,0.4026956490064234,146.58322667662492,181.53730316295295,0.5976363782061604,0.47936435444837144,2.0,16.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,16.0,0.0,25.0,0.5614035087719298,14.0,0.0,9.0,0.7567567567567568,0.5280362545106876,0.42573540321445874,146.56521739130434,181.55172363650954,0.6006202515067434,0.48166586861337374,2.0,16.0,0.0,0.2,12.0,0.0,20.0,0.5454545454545454,11.0,0.0,9.0,0.7096774193548387,0.422993885605982,0.39985480829624703,169.12947747427395,184.4085803541809,0.4320367820128233,0.3983501437705616,1.0,11.0,0.0,0.15384615384615385,19.0,0.0,22.0,0.6333333333333333,16.0,0.0,7.0,0.8205128205128205,0.5367593534607648,0.3772605597480363,98.38440851549046,163.14800119210298,0.686415483406125,0.4233326417292753,2.0,16.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,19.0,0.0,22.0,0.6333333333333333,15.0,0.0,8.0,0.7894736842105263,0.5611096754351718,0.40087450361218974,98.37345695952654,163.15463379155867,0.6864673766505611,0.42453038273499766,2.0,16.0,0.0,0.2,14.0,6.0,18.0,0.5384615384615384,11.0,6.0,9.0,0.5945945945945946,0.33843225804802723,0.38926478991154756,187.79686849941487,185.20411158292708,0.37755984832130296,0.3888876670332799,1.0,11.0,6.0,0.10526315789473684
BraTS-MET-00202-000.nii.gz,8.0,29.0,1.0,0.34782608695652173,8.0,29.0,0.0,0.35555555555555557,0.15712313999286723,0.31641467617520613,293.0851444548849,152.1779168164217,0.18851135729517976,0.3738051115439878,0.0,1.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,8.0,3.0,1.0,0.8,8.0,3.0,0.0,0.8421052631578947,0.5827215131585263,0.3700074946599338,103.4895433346925,165.06509922105874,0.6333266791946506,0.43204614445951445,0.0,1.0,3.0,0.0,7.0,3.0,0.0,0.8235294117647058,7.0,3.0,0.0,0.8235294117647058,0.5560173071792007,0.3675419903632269,113.95366433660448,169.595289982536,0.5622234675493581,0.3883629684462441,,,,,8.0,36.0,1.0,0.3018867924528302,7.0,36.0,1.0,0.27450980392156865,0.13211435612243985,0.2970224076227045,305.8226797136571,142.52874488401426,0.15822284908868706,0.34838476448431593,0.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,8.0,1.0,1.0,0.8888888888888888,8.0,1.0,0.0,0.9411764705882353,0.709900966671451,0.2741581481691804,44.04994330475368,116.38175804634974,0.7700244252916162,0.34433250298009904,0.0,1.0,1.0,0.0,7.0,2.0,0.0,0.875,7.0,2.0,0.0,0.875,0.6135556104700489,0.33166851995997293,86.1719658006701,153.35055366723702,0.6198874380671475,0.36017719867434883,,,,
BraTS-MET-00214-000.nii.gz,4.0,1.0,21.0,0.26666666666666666,3.0,1.0,2.0,0.6666666666666666,0.3744120627282778,0.32687335276032825,125.88230544455735,174.73931153002974,0.5079670378987345,0.36453043656354783,0.0,20.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,0.0,21.0,0.27586206896551724,3.0,0.0,2.0,0.75,0.42771959865368014,0.3242844688950852,76.66168890793972,148.17085960273366,0.5984196889961921,0.3106871838844807,0.0,20.0,0.0,0.0,4.0,0.0,17.0,0.32,3.0,0.0,2.0,0.75,0.4529055440976393,0.3191818700728927,76.9216549894122,148.04147113333,0.5881584657953952,0.30424128572819276,0.0,16.0,0.0,0.0,4.0,2.0,21.0,0.25806451612903225,4.0,2.0,1.0,0.7272727272727273,0.4040664470627175,0.35385933670062014,161.04266107794973,183.56115020061793,0.47216121380811815,0.4142572067719152,0.0,20.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,0.0,21.0,0.27586206896551724,4.0,0.0,1.0,0.8888888888888888,0.550386924699963,0.32003310813225794,76.38686040720792,148.30865088452333,0.6600439589693249,0.34270937681012714,0.0,20.0,0.0,0.0,4.0,0.0,17.0,0.32,4.0,0.0,1.0,0.8888888888888888,0.571559567830124,0.3006380519518007,76.51815903792776,148.24364980498854,0.642289386389115,0.33640726560780354,0.0,16.0,0.0,0.0
BraTS-MET-00260-000.nii.gz,1.0,6.0,12.0,0.1,1.0,6.0,0.0,0.25,0.10634660072057475,0.26049490764490596,320.1183467321066,129.53306726112143,0.11541037914718032,0.2826965399317358,0.0,12.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,12.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.7964750314729333,0.0,5.196152422706632,0.0,0.7807675366519486,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,0.4,1.0,0.0,0.0,1.0,0.8893656694810234,0.0,5.0,0.0,0.6472865034043914,0.0,0.0,3.0,0.0,0.0,1.0,6.0,12.0,0.1,1.0,6.0,0.0,0.25,0.10575662264425836,0.259049762398502,320.1183467321066,129.53306726112143,0.11372464933523276,0.27856736204826643,0.0,12.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,12.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.7904053002334817,0.0,5.385164807134504,0.0,0.7642388749944771,0.0,0.0,12.0,0.0,0.0,1.0,2.0,3.0,0.2857142857142857,1.0,2.0,0.0,0.5,0.2968915083294784,0.41986799763295307,250.80104141247762,172.81542454234233,0.20930920280963852,0.29600791334289156,0.0,3.0,2.0,0.0
BraTS-MET-00264-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.819573858083013,0.0,2.8284271247461903,0.0,0.8132425913664774,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9132318631263193,0.0,1.4142135623730951,0.0,0.9033358633002825,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.926157054889757,0.0,3.0,0.0,0.6639013422832324,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8240740740740741,0.0,2.23606797749979,0.0,0.8446374630239595,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9160382101558572,0.0,1.4142135623730951,0.0,0.9099227193373165,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9269552956788587,0.0,3.0,0.0,0.6747887468540552,0.0,,,,
BraTS-MET-00268-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8937973374261786,0.0,3.0,0.0,0.7620268581808255,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9084339702483644,0.0,2.8284271247461903,0.0,0.7788883314060057,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8919322811111794,0.0,3.0,0.0,0.5770436203399575,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8876973289815493,0.0,3.3166247903554,0.0,0.7546358056681957,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9015658501721785,0.0,3.0,0.0,0.7608704695395495,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8948358254971481,0.0,3.0,0.0,0.596137891099616,0.0,,,,
BraTS-MET-00292-000.nii.gz,2.0,1.0,0.0,0.8,2.0,1.0,0.0,0.8,0.6212379642876894,0.43973901834741685,125.1380711874577,175.26493223921352,0.6417909400440069,0.45450207296601625,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,1.0,0.0,0.8,2.0,1.0,0.0,0.8,0.6284164978788399,0.4452927592271074,125.0,175.36248173426378,0.6585805740305101,0.4657077990624119,,,,,2.0,1.0,0.0,0.8,2.0,1.0,0.0,0.8,0.5601490824245297,0.4032399379715939,125.895185906761,174.72951143267724,0.5012985452550915,0.35640744978821354,,,,,2.0,2.0,0.0,0.6666666666666666,2.0,2.0,0.0,0.6666666666666666,0.4647290105354621,0.4650990408237653,187.10355339059328,185.89650429368868,0.48071544568267016,0.48124297004556804,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,2.0,0.0,0.6666666666666666,2.0,2.0,0.0,0.6666666666666666,0.4702415932244747,0.4709789933536583,187.0,186.0,0.494071899738726,0.4940852927878968,,,,,2.0,2.0,0.0,0.6666666666666666,2.0,2.0,0.0,0.6666666666666666,0.42112174529075475,0.42622722878508384,187.61803398874991,185.3819660112501,0.3835607042176161,0.38447230117608305,,,,
BraTS-MET-00299-000.nii.gz,7.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.8506346700631088,0.04260695991001087,1.4485281374238572,0.7083545970002394,0.9391488243954536,0.06257925852386523,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,7.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.8965031841855498,0.024019477003967022,1.0,0.0,0.9753161854559049,0.015307586532128738,2.0,0.0,0.0,1.0,5.0,1.0,1.0,0.8333333333333334,4.0,1.0,0.0,0.8888888888888888,0.6688280607032802,0.3372286138551953,76.48352170557037,148.25879706618946,0.6321700764763809,0.3198589309682681,1.0,1.0,1.0,0.5,7.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.8495774705191874,0.040875768095926024,1.4485281374238572,0.7083545970002394,0.9430807567470796,0.06161009534412129,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,7.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.8952420380798175,0.025081659498317692,1.0,0.0,0.9758631563011958,0.015706717954665314,2.0,0.0,0.0,1.0,5.0,1.0,1.0,0.8333333333333334,4.0,1.0,0.0,0.8888888888888888,0.6776621966732537,0.3403938989375329,76.37274066103126,148.31454575975638,0.6456363425268479,0.33011415842764635,1.0,1.0,1.0,0.5
BraTS-MET-00300-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7805714285714286,0.0,3.605551275463989,0.0,0.7698248278074441,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8995745778006962,0.0,1.4142135623730951,0.0,0.9298475938787846,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9241079463110135,0.0,2.8284271247461903,0.0,0.7193971725453572,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7926776115066105,0.0,3.605551275463989,0.0,0.7915842957105472,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.912303664921466,0.0,1.0,0.0,0.951392878481478,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9235483535888647,0.0,2.8284271247461903,0.0,0.71596071410131,0.0,,,,
BraTS-MET-00380-000.nii.gz,3.0,0.0,4.0,0.6,2.0,0.0,0.0,1.0,0.8496560564645615,0.044946216262711225,1.5,0.5,0.9143937465778322,0.04278339975532902,1.0,4.0,0.0,0.3333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,2.0,0.75,2.0,0.0,0.0,1.0,0.9388977708108346,0.01397360498676986,1.5,0.5,0.9349613506513157,0.041668233119167286,1.0,2.0,0.0,0.5,3.0,0.0,2.0,0.75,2.0,0.0,0.0,1.0,0.9419782577673685,0.0007543440663906331,1.2071067811865475,0.20710678118654757,0.9434727357656718,0.025896419409474902,1.0,2.0,0.0,0.5,3.0,0.0,4.0,0.6,2.0,0.0,0.0,1.0,0.8484672373783655,0.04304695366038963,1.5,0.5,0.9182096588416869,0.041919844726010624,1.0,4.0,0.0,0.3333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,2.0,0.75,2.0,0.0,0.0,1.0,0.9381942278456995,0.013231445545487275,1.5,0.5,0.9230523866232205,0.053550121869948564,1.0,2.0,0.0,0.5,3.0,0.0,2.0,0.75,2.0,0.0,0.0,1.0,0.9392156495317684,0.0001504563856667973,1.3660254037844386,0.3660254037844386,0.9355161220637124,0.03310574979605663,1.0,2.0,0.0,0.5
BraTS-MET-00532-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9730496453900709,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9730496453900709,0.0,1.0,0.0,1.0,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9715006835629404,0.0,1.0,0.0,0.9960092002800437,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9740634005763689,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9740634005763689,0.0,1.0,0.0,1.0,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9706408502578133,0.0,1.0,0.0,0.9945160426968771,0.0,,,,
